model,domain,prompting_condition,instance,iteration,plan_text,plan_len,solves_problem,valid_action_percent,consecutive_valid_steps,logical_violations,wallclock_s,prompt_tokens,completion_tokens
qwen25,citycar,cot,instance-13,2,"(car_start junction0-1 car3 garage1)
(build_straight_oneway junction0-1 junction1-1 road0)
(move_car_in_road junction0-1 junction1-1 car0 road0)
(move_car_out_road junction0-1 junction1-1 car0 road0)
(build_straight_oneway junction1-1 junction2-1 road1)
(move_car_in_road junction1-1 junction2-1 car0 road1)
(move_car_out_road junction1-1 junction2-1 car0 road1)
(build_straight_oneway junction2-1 junction3-1 road2)
(move_car_in_road junction2-1 junction3-1 car0 road2)
(move_car_out_road junction2-1 junction3-1 car0 road2)
(car_arrived junction3-1 car0)
(build_straight_oneway junction0-2 junction1-2 road3)
(move_car_in_road junction0-2 junction1-2 car1 road3)
(move_car_out_road junction0-2 junction1-2 car1 road3)
(build_straight_oneway junction1-2 junction2-2 road4)
(move_car_in_road junction1-2 junction2-2 car1 road4)
(move_car_out_road junction1-2 junction2-2 car1 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car1 road5)
(move_car_out_road junction2-2 junction3-2 car1 road5)
(build_straight_oneway junction3-2 junction3-3 road0)
(move_car_in_road junction3-2 junction3-3 car1 road0)
(move_car_out_road junction3-2 junction3-3 car1 road0)
(car_arrived junction3-3 car1)
(build_straight_oneway junction0-2 junction1-2 road3)
(move_car_in_road junction0-2 junction1-2 car2 road3)
(move_car_out_road junction0-2 junction1-2 car2 road3)
(build_straight_oneway junction1-2 junction2-2 road4)
(move_car_in_road junction1-2 junction2-2 car2 road4)
(move_car_out_road junction1-2 junction2-2 car2 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car2 road5)
(move_car_out_road junction2-2 junction3-2 car2 road5)
(build_straight_oneway junction3-2 junction3-3 road0)
(move_car_in_road junction3-2 junction3-3 car2 road0)
(move_car_out_road junction3-2 junction3-3 car2 road0)
(car_arrived junction3-3 car2)
(build_straight_oneway junction0-1 junction1-1 road1)
(move_car_in_road junction0-1 junction1-1 car3 road1)
(move_car_out_road junction0-1 junction1-1 car3 road1)
(build_straight_oneway junction1-1 junction2-1 road2)
(move_car_in_road junction1-1 junction2-1 car3 road2)
(move_car_out_road junction1-1 junction2-1 car3 road2)
(build_straight_oneway junction2-1 junction3-1 road3)
(move_car_in_road junction2-1 junction3-1 car3 road3)
(move_car_out_road junction2-1 junction3-1 car3 road3)
(build_straight_oneway junction3-1 junction3-0 road4)
(move_car_in_road junction3-1 junction3-0 car3 road4)
(move_car_out_road junction3-1 junction3-0 car3 road4)
(car_arrived junction3-0 car3)",50,False,6.0,3,3,71.358,6314,889
qwen25,citycar,cot,instance-13,3,"(car_start junction0-1 car3 garage1)
(build_straight_oneway junction0-1 junction1-1 road0)
(move_car_in_road junction0-1 junction1-1 car0 road0)
(move_car_out_road junction0-1 junction1-1 car0 road0)
(build_straight_oneway junction1-1 junction2-1 road1)
(move_car_in_road junction1-1 junction2-1 car0 road1)
(move_car_out_road junction1-1 junction2-1 car0 road1)
(build_straight_oneway junction2-1 junction3-1 road2)
(move_car_in_road junction2-1 junction3-1 car0 road2)
(move_car_out_road junction2-1 junction3-1 car0 road2)
(car_arrived junction3-1 car0)
(build_straight_oneway junction0-2 junction1-2 road3)
(move_car_in_road junction0-2 junction1-2 car1 road3)
(move_car_out_road junction0-2 junction1-2 car1 road3)
(build_straight_oneway junction1-2 junction2-2 road4)
(move_car_in_road junction1-2 junction2-2 car1 road4)
(move_car_out_road junction1-2 junction2-2 car1 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car1 road5)
(move_car_out_road junction2-2 junction3-2 car1 road5)
(build_straight_oneway junction3-2 junction3-3 road0)
(move_car_in_road junction3-2 junction3-3 car1 road0)
(move_car_out_road junction3-2 junction3-3 car1 road0)
(car_arrived junction3-3 car1)
(build_straight_oneway junction0-2 junction1-2 road3)
(move_car_in_road junction0-2 junction1-2 car2 road3)
(move_car_out_road junction0-2 junction1-2 car2 road3)
(build_straight_oneway junction1-2 junction2-2 road4)
(move_car_in_road junction1-2 junction2-2 car2 road4)
(move_car_out_road junction1-2 junction2-2 car2 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car2 road5)
(move_car_out_road junction2-2 junction3-2 car2 road5)
(build_straight_oneway junction3-2 junction3-3 road0)
(move_car_in_road junction3-2 junction3-3 car2 road0)
(move_car_out_road junction3-2 junction3-3 car2 road0)
(car_arrived junction3-3 car2)
(build_straight_oneway junction0-1 junction1-1 road1)
(move_car_in_road junction0-1 junction1-1 car3 road1)
(move_car_out_road junction0-1 junction1-1 car3 road1)
(build_straight_oneway junction1-1 junction2-1 road2)
(move_car_in_road junction1-1 junction2-1 car3 road2)
(move_car_out_road junction1-1 junction2-1 car3 road2)
(build_straight_oneway junction2-1 junction3-1 road3)
(move_car_in_road junction2-1 junction3-1 car3 road3)
(move_car_out_road junction2-1 junction3-1 car3 road3)
(build_straight_oneway junction3-1 junction3-0 road4)
(move_car_in_road junction3-1 junction3-0 car3 road4)
(move_car_out_road junction3-1 junction3-0 car3 road4)
(car_arrived junction3-0 car3)",50,False,6.0,3,3,71.441,9413,890
qwen25,citycar,cot,instance-13,4,"(car_start junction0-1 car3 garage1)
(build_straight_oneway junction0-1 junction1-1 road0)
(move_car_in_road junction0-1 junction1-1 car0 road0)
(move_car_out_road junction0-1 junction1-1 car0 road0)
(build_straight_oneway junction1-1 junction2-1 road1)
(move_car_in_road junction1-1 junction2-1 car0 road1)
(move_car_out_road junction1-1 junction2-1 car0 road1)
(build_straight_oneway junction2-1 junction3-1 road2)
(move_car_in_road junction2-1 junction3-1 car0 road2)
(move_car_out_road junction2-1 junction3-1 car0 road2)
(car_arrived junction3-1 car0)
(build_straight_oneway junction0-2 junction1-2 road3)
(move_car_in_road junction0-2 junction1-2 car1 road3)
(move_car_out_road junction0-2 junction1-2 car1 road3)
(build_straight_oneway junction1-2 junction2-2 road4)
(move_car_in_road junction1-2 junction2-2 car1 road4)
(move_car_out_road junction1-2 junction2-2 car1 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car1 road5)
(move_car_out_road junction2-2 junction3-2 car1 road5)
(build_straight_oneway junction3-2 junction3-3 road0)
(move_car_in_road junction3-2 junction3-3 car1 road0)
(move_car_out_road junction3-2 junction3-3 car1 road0)
(car_arrived junction3-3 car1)
(build_straight_oneway junction0-2 junction1-2 road3)
(move_car_in_road junction0-2 junction1-2 car2 road3)
(move_car_out_road junction0-2 junction1-2 car2 road3)
(build_straight_oneway junction1-2 junction2-2 road4)
(move_car_in_road junction1-2 junction2-2 car2 road4)
(move_car_out_road junction1-2 junction2-2 car2 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car2 road5)
(move_car_out_road junction2-2 junction3-2 car2 road5)
(build_straight_oneway junction3-2 junction3-3 road0)
(move_car_in_road junction3-2 junction3-3 car2 road0)
(move_car_out_road junction3-2 junction3-3 car2 road0)
(car_arrived junction3-3 car2)
(build_straight_oneway junction0-1 junction1-1 road1)
(move_car_in_road junction0-1 junction1-1 car3 road1)
(move_car_out_road junction0-1 junction1-1 car3 road1)
(build_straight_oneway junction1-1 junction2-1 road2)
(move_car_in_road junction1-1 junction2-1 car3 road2)
(move_car_out_road junction1-1 junction2-1 car3 road2)
(build_straight_oneway junction2-1 junction3-1 road3)
(move_car_in_road junction2-1 junction3-1 car3 road3)
(move_car_out_road junction2-1 junction3-1 car3 road3)
(build_straight_oneway junction3-1 junction3-0 road4)
(move_car_in_road junction3-1 junction3-0 car3 road4)
(move_car_out_road junction3-1 junction3-0 car3 road4)
(car_arrived junction3-0 car3)",50,False,6.0,3,3,70.637,12511,880
qwen25,citycar,cot,instance-14,1,"(car_start junction0-0 car0 garage0)
(build_straight_oneway junction0-0 junction1-0 road0)
(move_car_in_road junction0-0 junction1-0 car0 road0)
(move_car_out_road junction1-0 junction1-0 car0 road0)
(build_straight_oneway junction1-0 junction2-0 road1)
(move_car_in_road junction1-0 junction2-0 car0 road1)
(move_car_out_road junction2-0 junction2-0 car0 road1)
(build_straight_oneway junction2-0 junction3-0 road2)
(move_car_in_road junction2-0 junction3-0 car0 road2)
(move_car_out_road junction3-0 junction3-0 car0 road2)
(build_straight_oneway junction3-0 junction3-2 road3)
(move_car_in_road junction3-0 junction3-2 car0 road3)
(move_car_out_road junction3-2 junction3-2 car0 road3)
(car_arrived junction3-2 car0)
(car_start junction0-0 car1 garage0)
(move_car_in_road junction0-0 junction1-0 car1 road0)
(move_car_out_road junction1-0 junction1-0 car1 road0)
(move_car_in_road junction1-0 junction2-0 car1 road1)
(move_car_out_road junction2-0 junction2-0 car1 road1)
(move_car_in_road junction2-0 junction3-0 car1 road2)
(move_car_out_road junction3-0 junction3-0 car1 road2)
(move_car_in_road junction3-0 junction3-2 car1 road3)
(move_car_out_road junction3-2 junction3-2 car1 road3)
(car_arrived junction3-2 car1)
(car_start junction0-0 car2 garage0)
(move_car_in_road junction0-0 junction1-0 car2 road0)
(move_car_out_road junction1-0 junction1-0 car2 road0)
(move_car_in_road junction1-0 junction2-0 car2 road1)
(move_car_out_road junction2-0 junction2-0 car2 road1)
(move_car_in_road junction2-0 junction3-0 car2 road2)
(move_car_out_road junction3-0 junction3-0 car2 road2)
(move_car_in_road junction3-0 junction3-2 car2 road3)
(move_car_out_road junction3-2 junction3-2 car2 road3)
(car_arrived junction3-2 car2)
(car_start junction0-0 car3 garage0)
(move_car_in_road junction0-0 junction1-0 car3 road0)
(move_car_out_road junction1-0 junction1-0 car3 road0)
(move_car_in_road junction1-0 junction2-0 car3 road1)
(move_car_out_road junction2-0 junction2-0 car3 road1)
(move_car_in_road junction2-0 junction3-0 car3 road2)
(move_car_out_road junction3-0 junction3-0 car3 road2)
(build_straight_oneway junction3-0 junction3-3 road4)
(move_car_in_road junction3-0 junction3-3 car3 road4)
(move_car_out_road junction3-3 junction3-3 car3 road4)
(car_arrived junction3-3 car3)",45,False,8.88888888888889,4,3,74.856,3192,975
qwen25,citycar,cot,instance-14,2,"(build_straight_oneway junction3-0 junction3-2 road3)
(move_car_in_road junction3-0 junction3-2 car0 road3)
(move_car_out_road junction3-2 junction3-2 car0 road3)
(car_arrived junction3-2 car0)
(car_start junction0-0 car1 garage0)
(move_car_in_road junction0-0 junction1-0 car1 road0)
(move_car_out_road junction1-0 junction1-0 car1 road0)
(move_car_in_road junction1-0 junction2-0 car1 road1)
(move_car_out_road junction2-0 junction2-0 car1 road1)
(move_car_in_road junction2-0 junction3-0 car1 road2)
(move_car_out_road junction3-0 junction3-0 car1 road2)
(move_car_in_road junction3-0 junction3-2 car1 road3)
(move_car_out_road junction3-2 junction3-2 car1 road3)
(car_arrived junction3-2 car1)
(car_start junction0-0 car2 garage0)
(move_car_in_road junction0-0 junction1-0 car2 road0)
(move_car_out_road junction1-0 junction1-0 car2 road0)
(move_car_in_road junction1-0 junction2-0 car2 road1)
(move_car_out_road junction2-0 junction2-0 car2 road1)
(move_car_in_road junction2-0 junction3-0 car2 road2)
(move_car_out_road junction3-0 junction3-0 car2 road2)
(move_car_in_road junction3-0 junction3-2 car2 road3)
(move_car_out_road junction3-2 junction3-2 car2 road3)
(car_arrived junction3-2 car2)
(car_start junction0-0 car3 garage0)
(move_car_in_road junction0-0 junction1-0 car3 road0)
(move_car_out_road junction1-0 junction1-0 car3 road0)
(move_car_in_road junction1-0 junction2-0 car3 road1)
(move_car_out_road junction2-0 junction2-0 car3 road1)
(move_car_in_road junction2-0 junction3-0 car3 road2)
(move_car_out_road junction3-0 junction3-0 car3 road2)
(build_straight_oneway junction3-0 junction3-3 road4)
(move_car_in_road junction3-0 junction3-3 car3 road4)
(move_car_out_road junction3-3 junction3-3 car3 road4)
(car_arrived junction3-3 car3)",35,False,2.857142857142857,1,3,52.120,6017,649
qwen25,citycar,cot,instance-14,3,"(build_straight_oneway junction3-0 junction3-2 road3)
(move_car_in_road junction3-0 junction3-2 car0 road3)
(move_car_out_road junction3-2 junction3-2 car0 road3)
(car_arrived junction3-2 car0)
(car_start junction0-0 car1 garage0)
(move_car_in_road junction0-0 junction1-0 car1 road0)
(move_car_out_road junction1-0 junction1-0 car1 road0)
(move_car_in_road junction1-0 junction2-0 car1 road1)
(move_car_out_road junction2-0 junction2-0 car1 road1)
(move_car_in_road junction2-0 junction3-0 car1 road2)
(move_car_out_road junction3-0 junction3-0 car1 road2)
(move_car_in_road junction3-0 junction3-2 car1 road3)
(move_car_out_road junction3-2 junction3-2 car1 road3)
(car_arrived junction3-2 car1)
(car_start junction0-0 car2 garage0)
(move_car_in_road junction0-0 junction1-0 car2 road0)
(move_car_out_road junction1-0 junction1-0 car2 road0)
(move_car_in_road junction1-0 junction2-0 car2 road1)
(move_car_out_road junction2-0 junction2-0 car2 road1)
(move_car_in_road junction2-0 junction3-0 car2 road2)
(move_car_out_road junction3-0 junction3-0 car2 road2)
(move_car_in_road junction3-0 junction3-2 car2 road3)
(move_car_out_road junction3-2 junction3-2 car2 road3)
(car_arrived junction3-2 car2)
(car_start junction0-0 car3 garage0)
(move_car_in_road junction0-0 junction1-0 car3 road0)
(move_car_out_road junction1-0 junction1-0 car3 road0)
(move_car_in_road junction1-0 junction2-0 car3 road1)
(move_car_out_road junction2-0 junction2-0 car3 road1)
(move_car_in_road junction2-0 junction3-0 car3 road2)
(move_car_out_road junction3-0 junction3-0 car3 road2)
(build_straight_oneway junction3-0 junction3-3 road4)
(move_car_in_road junction3-0 junction3-3 car3 road4)
(move_car_out_road junction3-3 junction3-3 car3 road4)
(car_arrived junction3-3 car3)",35,False,2.857142857142857,1,3,51.410,8209,640
qwen25,citycar,cot,instance-14,4,"(build_straight_oneway junction3-0 junction3-2 road3)
(move_car_in_road junction3-0 junction3-2 car0 road3)
(move_car_out_road junction3-2 junction3-2 car0 road3)
(car_arrived junction3-2 car0)
(car_start junction0-0 car1 garage0)
(move_car_in_road junction0-0 junction1-0 car1 road0)
(move_car_out_road junction1-0 junction1-0 car1 road0)
(move_car_in_road junction1-0 junction2-0 car1 road1)
(move_car_out_road junction2-0 junction2-0 car1 road1)
(move_car_in_road junction2-0 junction3-0 car1 road2)
(move_car_out_road junction3-0 junction3-0 car1 road2)
(move_car_in_road junction3-0 junction3-2 car1 road3)
(move_car_out_road junction3-2 junction3-2 car1 road3)
(car_arrived junction3-2 car1)
(car_start junction0-0 car2 garage0)
(move_car_in_road junction0-0 junction1-0 car2 road0)
(move_car_out_road junction1-0 junction1-0 car2 road0)
(move_car_in_road junction1-0 junction2-0 car2 road1)
(move_car_out_road junction2-0 junction2-0 car2 road1)
(move_car_in_road junction2-0 junction3-0 car2 road2)
(move_car_out_road junction3-0 junction3-0 car2 road2)
(move_car_in_road junction3-0 junction3-2 car2 road3)
(move_car_out_road junction3-2 junction3-2 car2 road3)
(car_arrived junction3-2 car2)
(car_start junction0-0 car3 garage0)
(move_car_in_road junction0-0 junction1-0 car3 road0)
(move_car_out_road junction1-0 junction1-0 car3 road0)
(move_car_in_road junction1-0 junction2-0 car3 road1)
(move_car_out_road junction2-0 junction2-0 car3 road1)
(move_car_in_road junction2-0 junction3-0 car3 road2)
(move_car_out_road junction3-0 junction3-0 car3 road2)
(build_straight_oneway junction3-0 junction3-3 road4)
(move_car_in_road junction3-0 junction3-3 car3 road4)
(move_car_out_road junction3-3 junction3-3 car3 road4)
(car_arrived junction3-3 car3)",35,False,2.857142857142857,1,3,52.132,10392,649
qwen25,citycar,cot,instance-15,1,"(car_start junction0-1 car0 garage0)
(build_straight_oneway junction0-1 junction1-1 road0)
(move_car_in_road junction0-1 junction1-1 car0 road0)
(move_car_out_road junction1-1 junction1-1 car0 road0)
(build_straight_oneway junction1-1 junction2-1 road1)
(move_car_in_road junction1-1 junction2-1 car0 road1)
(move_car_out_road junction2-1 junction2-1 car0 road1)
(build_straight_oneway junction2-1 junction3-1 road2)
(move_car_in_road junction2-1 junction3-1 car0 road2)
(move_car_out_road junction3-1 junction3-1 car0 road2)
(car_arrived junction3-1 car0)
(car_start junction0-2 car1 garage2)
(build_straight_oneway junction0-2 junction1-2 road3)
(move_car_in_road junction0-2 junction1-2 car1 road3)
(move_car_out_road junction1-2 junction1-2 car1 road3)
(build_straight_oneway junction1-2 junction2-2 road4)
(move_car_in_road junction1-2 junction2-2 car1 road4)
(move_car_out_road junction2-2 junction2-2 car1 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car1 road5)
(move_car_out_road junction3-2 junction3-2 car1 road5)
(car_arrived junction3-2 car1)
(car_start junction0-2 car2 garage2)
(build_straight_oneway junction0-2 junction1-2 road3)
(move_car_in_road junction0-2 junction1-2 car2 road3)
(move_car_out_road junction1-2 junction1-2 car2 road3)
(build_straight_oneway junction1-2 junction2-2 road4)
(move_car_in_road junction1-2 junction2-2 car2 road4)
(move_car_out_road junction2-2 junction2-2 car2 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car2 road5)
(move_car_out_road junction3-2 junction3-2 car2 road5)
(car_arrived junction3-2 car2)
(car_start junction0-0 car3 garage1)
(build_straight_oneway junction0-0 junction1-0 road6)
(move_car_in_road junction0-0 junction1-0 car3 road6)
(move_car_out_road junction1-0 junction1-0 car3 road6)
(build_straight_oneway junction1-0 junction2-0 road7)
(move_car_in_road junction1-0 junction2-0 car3 road7)
(move_car_out_road junction2-0 junction2-0 car3 road7)
(build_straight_oneway junction2-0 junction3-0 road8)
(move_car_in_road junction2-0 junction3-0 car3 road8)
(move_car_out_road junction3-0 junction3-0 car3 road8)
(car_arrived junction3-0 car3)",0,False,0.0,0,0,80.349,3205,1045
qwen25,citycar,cot,instance-15,2,"(car_start junction0-2 car1 garage2)
(build_straight_oneway junction0-2 junction1-2 road3)
(move_car_in_road junction0-2 junction1-2 car1 road3)
(move_car_out_road junction1-2 junction1-2 car1 road3)
(build_straight_oneway junction1-2 junction2-2 road4)
(move_car_in_road junction1-2 junction2-2 car1 road4)
(move_car_out_road junction2-2 junction2-2 car1 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car1 road5)
(move_car_out_road junction3-2 junction3-2 car1 road5)
(car_arrived junction3-2 car1)
(car_start junction0-2 car2 garage2)
(build_straight_oneway junction0-2 junction1-2 road3)
(move_car_in_road junction0-2 junction1-2 car2 road3)
(move_car_out_road junction1-2 junction1-2 car2 road3)
(build_straight_oneway junction1-2 junction2-2 road4)
(move_car_in_road junction1-2 junction2-2 car2 road4)
(move_car_out_road junction2-2 junction2-2 car2 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car2 road5)
(move_car_out_road junction3-2 junction3-2 car2 road5)
(car_arrived junction3-2 car2)
(car_start junction0-0 car3 garage1)
(build_straight_oneway junction0-0 junction1-0 road6)
(move_car_in_road junction0-0 junction1-0 car3 road6)
(move_car_out_road junction1-0 junction1-0 car3 road6)
(build_straight_oneway junction1-0 junction2-0 road7)
(move_car_in_road junction1-0 junction2-0 car3 road7)
(move_car_out_road junction2-0 junction2-0 car3 road7)
(build_straight_oneway junction2-0 junction3-0 road8)
(move_car_in_road junction2-0 junction3-0 car3 road8)
(move_car_out_road junction3-0 junction3-0 car3 road8)
(car_arrived junction3-0 car3)",0,False,0.0,0,0,49.176,4791,612
qwen25,citycar,cot,instance-15,3,"(car_start junction0-2 car1 garage2)
(build_straight_oneway junction0-2 junction1-2 road3)
(move_car_in_road junction0-2 junction1-2 car1 road3)
(move_car_out_road junction1-2 junction1-2 car1 road3)
(build_straight_oneway junction1-2 junction2-2 road4)
(move_car_in_road junction1-2 junction2-2 car1 road4)
(move_car_out_road junction2-2 junction2-2 car1 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car1 road5)
(move_car_out_road junction3-2 junction3-2 car1 road5)
(car_arrived junction3-2 car1)
(car_start junction0-2 car2 garage2)
(build_straight_oneway junction0-2 junction1-2 road3)
(move_car_in_road junction0-2 junction1-2 car2 road3)
(move_car_out_road junction1-2 junction1-2 car2 road3)
(build_straight_oneway junction1-2 junction2-2 road4)
(move_car_in_road junction1-2 junction2-2 car2 road4)
(move_car_out_road junction2-2 junction2-2 car2 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car2 road5)
(move_car_out_road junction3-2 junction3-2 car2 road5)
(car_arrived junction3-2 car2)
(car_start junction0-0 car3 garage1)
(build_straight_oneway junction0-0 junction1-0 road6)
(move_car_in_road junction0-0 junction1-0 car3 road6)
(move_car_out_road junction1-0 junction1-0 car3 road6)
(build_straight_oneway junction1-0 junction2-0 road7)
(move_car_in_road junction1-0 junction2-0 car3 road7)
(move_car_out_road junction2-0 junction2-0 car3 road7)
(build_straight_oneway junction2-0 junction3-0 road8)
(move_car_in_road junction2-0 junction3-0 car3 road8)
(move_car_out_road junction3-0 junction3-0 car3 road8)
(car_arrived junction3-0 car3)",0,False,0.0,0,0,50.528,6106,629
qwen25,citycar,cot,instance-15,4,"(car_start junction0-2 car1 garage2)
(build_straight_oneway junction0-2 junction1-2 road3)
(move_car_in_road junction0-2 junction1-2 car1 road3)
(move_car_out_road junction1-2 junction1-2 car1 road3)
(build_straight_oneway junction1-2 junction2-2 road4)
(move_car_in_road junction1-2 junction2-2 car1 road4)
(move_car_out_road junction2-2 junction2-2 car1 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car1 road5)
(move_car_out_road junction3-2 junction3-2 car1 road5)
(car_arrived junction3-2 car1)
(car_start junction0-2 car2 garage2)
(build_straight_oneway junction0-2 junction1-2 road3)
(move_car_in_road junction0-2 junction1-2 car2 road3)
(move_car_out_road junction1-2 junction1-2 car2 road3)
(build_straight_oneway junction1-2 junction2-2 road4)
(move_car_in_road junction1-2 junction2-2 car2 road4)
(move_car_out_road junction2-2 junction2-2 car2 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car2 road5)
(move_car_out_road junction3-2 junction3-2 car2 road5)
(car_arrived junction3-2 car2)
(car_start junction0-0 car3 garage1)
(build_straight_oneway junction0-0 junction1-0 road6)
(move_car_in_road junction0-0 junction1-0 car3 road6)
(move_car_out_road junction1-0 junction1-0 car3 road6)
(build_straight_oneway junction1-0 junction2-0 road7)
(move_car_in_road junction1-0 junction2-0 car3 road7)
(move_car_out_road junction2-0 junction2-0 car3 road7)
(build_straight_oneway junction2-0 junction3-0 road8)
(move_car_in_road junction2-0 junction3-0 car3 road8)
(move_car_out_road junction3-0 junction3-0 car3 road8)
(car_arrived junction3-0 car3)",0,False,0.0,0,0,50.692,7436,631
qwen25,citycar,cot,instance-16,1,"(car_start junction0-3 car0 garage0)
(car_start junction0-3 car1 garage1)
(car_start junction0-3 car2 garage2)
(car_start junction0-3 car3 garage2)
(build_straight_oneway junction0-3 junction1-3 road0)
(move_car_in_road junction0-3 junction1-3 car0 road0)
(move_car_in_road junction0-3 junction1-3 car1 road0)
(move_car_in_road junction0-3 junction1-3 car2 road0)
(move_car_in_road junction0-3 junction1-3 car3 road0)
(build_straight_oneway junction1-3 junction2-3 road1)
(move_car_in_road junction1-3 junction2-3 car0 road1)
(move_car_in_road junction1-3 junction2-3 car1 road1)
(move_car_in_road junction1-3 junction2-3 car2 road1)
(move_car_in_road junction1-3 junction2-3 car3 road1)
(build_straight_oneway junction2-3 junction3-3 road2)
(move_car_in_road junction2-3 junction3-3 car0 road2)
(move_car_in_road junction2-3 junction3-3 car1 road2)
(move_car_in_road junction2-3 junction3-3 car2 road2)
(move_car_in_road junction2-3 junction3-3 car3 road2)
(move_car_out_road junction3-3 junction3-2 car1 road2)
(move_car_out_road junction3-3 junction3-1 car0 road2)
(car_arrived junction3-1 car0)
(car_arrived junction3-2 car1)
(car_arrived junction3-3 car2)
(car_arrived junction3-3 car3)",25,False,8.0,2,3,47.434,3205,618
qwen25,citycar,cot,instance-16,2,(move_car_in_road junction1-3 junction2-3 car0 road1),1,False,100.0,1,3,5.979,4740,62
qwen25,citycar,cot,instance-16,3,(move_car_in_road junction1-3 junction2-3 car0 road1),1,False,100.0,1,3,5.667,5154,58
qwen25,citycar,cot,instance-16,4,(move_car_in_road junction1-3 junction2-3 car0 road1),1,False,100.0,1,3,5.979,5564,62
qwen25,citycar,cot,instance-17,1,"(car_start junction0-2 car0 garage1)
(car_start junction0-0 car1 garage0)
(car_start junction0-2 car2 garage1)
(car_start junction0-2 car3 garage1)
(car_start junction0-0 car4 garage0)
(build_straight_oneway junction0-0 junction1-0 road0)
(build_straight_oneway junction1-0 junction2-0 road1)
(build_straight_oneway junction2-0 junction3-0 road2)
(build_straight_oneway junction0-2 junction1-2 road3)
(build_straight_oneway junction1-2 junction2-2 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction0-0 junction1-0 car1 road0)
(move_car_in_road junction0-2 junction1-2 car0 road3)
(move_car_in_road junction0-2 junction1-2 car2 road3)
(move_car_in_road junction0-2 junction1-2 car3 road3)
(move_car_in_road junction0-0 junction1-0 car4 road0)
(move_car_out_road junction1-0 junction2-0 car1 road0)
(move_car_out_road junction1-2 junction2-2 car0 road3)
(move_car_out_road junction1-2 junction2-2 car2 road3)
(move_car_out_road junction1-2 junction2-2 car3 road3)
(move_car_out_road junction1-0 junction2-0 car4 road0)
(move_car_in_road junction2-0 junction3-0 car1 road1)
(move_car_in_road junction2-2 junction3-2 car0 road5)
(move_car_in_road junction2-2 junction3-2 car2 road5)
(move_car_in_road junction2-2 junction3-2 car3 road5)
(move_car_in_road junction2-0 junction3-0 car4 road1)
(move_car_out_road junction3-0 junction3-0 car1 road1)
(move_car_out_road junction3-2 junction3-3 car2 road5)
(move_car_out_road junction3-2 junction3-0 car3 road5)
(move_car_out_road junction3-0 junction3-1 car4 road1)
(car_arrived junction3-1 car0)
(car_arrived junction3-0 car1)
(car_arrived junction3-3 car2)
(car_arrived junction3-0 car3)
(car_arrived junction3-1 car4)",35,False,8.571428571428571,3,3,63.559,3210,828
qwen25,citycar,cot,instance-17,2,"(move_car_in_road junction2-0 junction3-0 car1 road1)
(move_car_in_road junction2-2 junction3-2 car0 road5)
(move_car_in_road junction2-2 junction3-2 car2 road5)
(move_car_in_road junction2-2 junction3-2 car3 road5)
(move_car_in_road junction2-0 junction3-0 car4 road1)
(move_car_out_road junction3-0 junction3-0 car1 road1)
(move_car_out_road junction3-2 junction3-3 car2 road5)
(move_car_out_road junction3-2 junction3-0 car3 road5)
(move_car_out_road junction3-0 junction3-1 car4 road1)
(car_arrived junction3-1 car0)
(car_arrived junction3-0 car1)
(car_arrived junction3-3 car2)
(car_arrived junction3-0 car3)
(car_arrived junction3-1 car4)
(car_arrived junction3-1 car0)
(at_car_jun car0 junction3-1)
(car_arrived junction3-0 car1)
(at_car_jun car1 junction3-0)
(car_arrived junction3-3 car2)
(at_car_jun car2 junction3-3)
(car_arrived junction3-0 car3)
(at_car_jun car3 junction3-0)
(car_arrived junction3-1 car4)
(at_car_jun car4 junction3-1)",0,False,0.0,0,0,33.658,5297,416
